test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2021_09_고3_화학Ⅰ,6,"다음은 아세틸렌(C₂H₂) 연소 반응의 화학 반응식이다. 2C₂H₂ + aO₂ → 4CO₂ + 2H₂O (a는 반응 계수) 이 반응에서 1 mol의 C₂H₂이 반응하여 x mol의 CO₂와 1 mol의 H₂O이 생성되었을 때, a+x는?",4,5,6,7,8,4
KSAT_2021_09_고3_화학Ⅰ,8,"다음은 중화 적정 실험이다. [실험 과정] (가) x M CH₃COOH(aq) 25 mL에 물을 넣어 100 mL 수용액을 만든다. (나) 삼각 플라스크에 (가)에서 만든 수용액 40 mL를 넣고, 페놀프탈레인 용액을 2~3 방울 떨어뜨린다. (다) 0.2 M NaOH(aq)을 뷰렛에 넣고 (나)의 삼각 플라스크에 한 방울씩 떨어뜨리면서 삼각 플라스크를 흔들어 준다. (라) (다)의 삼각 플라스크 속 수용액 전체가 붉게 변하는 순간 적정을 멈추고, 적정에 사용된 NaOH(aq)의 부피(V₁)를 측정한다. (마) 0.2 M NaOH(aq) 대신 yM NaOH(aq)을 사용해서 과정 (나)~(라)를 반복하여 적정에 사용된 NaOH(aq)의 부피 (V₂)를 측정한다. [실험 결과] ○ V₁: 40 mL ○ V₂: 16 mL x+y는? (단, 온도는 25℃로 일정하다.) [3점]",7/10,9/10,11/10,13/10,3/2,4
KSAT_2021_09_고3_화학Ⅰ,15,"다음은 A(aq)을 만드는 실험이다. A의 화학식량은 a이다. x는? (단, 온도는 일정하다.) [3점]",a/19,2a/19,3a/19,4a/19,5a/19,5
KSAT_2021_09_고3_화학Ⅰ,17,"[MultiModal] 다음은 용기 속에 들어 있는 X,Y에 대한 자료이다. 용기 속 전체 중성자 수/전체 양성자 수 는? (단, X와 Y는 임의의 원소 기호이다.) [3점]",58/55,12/11,62/55,64/55,6/5,3
KSAT_2021_09_고3_화학Ⅰ,19,"다음은 중화 반응에 대한 실험이다. a+V는? (단, 혼합 용액의 부피는 혼합 전 각 용액의 부피의 합과 같고, 물의 자동 이온화는 무시하며, X²⁺, Y⁻, Z²⁻은 반응하지 않는다.) [3점]",9/2,45/8,27/4,63/8,9,1
KSAT_2021_09_고3_화학Ⅰ,20,"다음은 A(g)와 B(g)가 반응하여 C(g)를 생성하는 반응의 화학 반응식이다. C의 분자량/B의 분자량 은? (단, 온도와 압력은 일정하다.) [3점]",17/2,39/3,27/4,39/2,39/5,4
KSAT_2025_03_고3_물리학Ⅰ,3,"[MultiModal] 그림은 물의 자성에 대해 교사와 학생 A, B, C가 대화하는 모습을 나타낸 것이다. 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,B,C,"A, C","B, C",2
KSAT_2025_03_고3_물리학Ⅰ,5,"[MultiModal] 다음은 소리의 간섭 실험이다. [실험 과정] (가) 그림과 같이 동일한 스피커 A, B를 나란하게 두고 진폭이 같은 신호 P, Q를 만들 수 있는 신호 발생기에 연결한다. (나) A, B에 P를 동시에 입력하여 소리를 발생시킨다. (다) 소음 측정기를 기준선을 따라 이동하면서 소리의 세기가 가장 큰 지점을 찾아 소음 측정기를 고정한다. (라) 소리의 세기를 측정한다. (마) (나)에서 B에 입력하는 신호만을 Q로 바꾸어 (라)를 반복한다. (바) (나)에서 A를 제거하고, (라)를 반복한다. [실험 결과] (다)에서 찾은 지점은 A, B로부터 같은 거리에 있다. 동일한 지점에서 측정된 소리의 세기는 다음과 같다. 측정된 소리의 세기를 비교한 것으로 옳은 것은?",(라) > (마) > (바),(마) > (라) > (바),(라) > (바) > (마),(마) > (바) > (라),(바) > (라) > (마),3
KSAT_2025_03_고3_물리학Ⅰ,8,"[MultiModal] 그림은 마찰이 없는 수평면에서 A와 B 사이의 물체 A가 +x방향으로 등속도 운동을 하다가 정지해 있던 질량이 m인 물체 B와 충돌할 때, 충돌 전후 A, B 사이의 거리를 시간에 따라 나타낸 것이다. 충돌 후 B는 +x방향으로 등속도 운동하고, 충돌 전 A의 속력은 충돌 후 B의 속력의 2배이다. 충돌 후 A의 운동량의 크기는?",mL/12t,mL/10t,mL/8t,mL/6t,mL/4t,4
KSAT_2025_03_고3_물리학Ⅰ,11,"그림과 같이 속력 v로 운동하던 물체 A가 터널 속에서 힘을 받아 속력 4v가 된 후, 정지해 있는 물체 B와 충돌하였다. 충돌 후 B의 속력은 2v이다. A가 터널 속에서 받는 충격량의 크기는 I_A, A가 B로부터 받는 충격량의 크기는 I_B이다. 질량은 B가 A의 3배이고, A와 B는 동일 직선상에서 운동한다.
I_A/I_B는? (단, 모든 마찰과 공기 저항은 무시한다.)",1/2,1,2,3,4,4
KSAT_2025_03_고3_물리학Ⅰ,16,"[MultiModal] 그림 (가)는 물체 A가 점 p를 속력 v로 지나는 순간 물체 B를 점 q에 가만히 놓은 모습을, (나)는 (가)의 A, B가 빗면에서 등가속도 운동하여 p에서 만나는 순간의 모습을 나타낸 것이다. p와 q 사이의 거리는 L이다. A의 속력이 0인 순간, A와 B 사이의 거리는? (단, 물체의 크기와 모든 마찰은 무시한다.)",1/4 L,1/3 L,1/2 L,2/3 L,3/4 L,3
KSAT_2025_03_고3_물리학Ⅰ,19,"[MultiModal] 그림 (가)와 같이 xy평면에 가늘고 무한히 긴 직선 도선 A, B, C가 고정되어 있다. C에는 +x방향으로 세기가 2I₀인 전류가 흐른다. 그림 (나)는 x축상에서 A, B, C에 의한 자기장을 나타낸 것이다. x축상의 x=0, x=4d에서 자기장은 0이다. A에 흐르는 전류의 세기와 방향으로 옳은 것은?","4I₀, +y","4I₀, -y","5I₀, +y","5I₀, -y","6I₀, +y",1
KSAT_2025_03_고3_물리학Ⅰ,20,"[MultiModal] 그림 (가)는 질량이 m인 물체가 점 p에서 최고점까지 빗면을 따라 올라가는 모습을, (나)는 (가)의 물체가 최고점에서 점 p까지 내려가는 모습을 나타낸 것이다. (가), (나)에서 물체가 양 끝점이 p, q인 마찰 구간을 지나는 동안 손실된 역학적 에너지는 같다. p와 q, q와 최고점의 높이차는 각각 4h, 5h이다. (가)에서 물체의 속력은 p에서가 q에서의 3배이다. (나)의 p에서 물체의 운동 에너지는? (단, 중력 가속도는 g이고, 물체의 크기, 공기 저항, 마찰 구간 외의 모든 마찰은 무시한다.)",25/4 mgh,27/4 mgh,7mgh,36/5 mgh,58/5 mgh,2
KSAT_2024_11_수능_화학Ⅱ,3,"[MultiModal] 다음은 3가지 물질 (가)~(다)에 대한 자료이다.
[표] 물질: (가) PH3, (나) SiH4, (다) CH3OH
분자량: (가) 34, (나) 32, (다) 32
기준 끓는점(℃): (가) -88, (나) -112, (다) 65
- 액체 상태에서 분자 사이의 인력이 가장 큰 물질은 ㉠이다.
- 액체 상태에서 분자 사이에 ㉡이 존재하는 물질은 3가지이다.
다음 중 ㉠과 ㉡으로 가장 적절한 것은?",(가) 쌍극자·쌍극자 힘,(가) 수소 결합,(나) 분산력,(다) 쌍극자·쌍극자 힘,(다) 분산력,5
KSAT_2024_11_수능_화학Ⅱ,9,"[MultiModal] 표는 실린더 (가)와 (나)에 들어 있는 기체에 대한 자료이다.
분자량은 C가 B의 3/2배이다.
[표] 실린더 / 질량(g) / 압력(atm) / 온도(K) / 기체의 밀도(상댓값)
A(g) B(g) C(g)
(가) / w / 3w / 0 / P / T / 2
(나) / 0 / 3w / 2w / 2P / T / 5
B의 분자량 / A의 분자량은? (단, 모든 기체는 반응하지 않는다.)",3/2,4/3,3/4,5/3,5/2,3
KSAT_2024_11_수능_화학Ⅱ,10,"다음은 25℃, 1 atm에서 HOF(g)가 분해되는 반응의 열화학 반응식과 3가지 결합의 결합 에너지이다. 25℃, 1 atm에서 HOF(g)와 O₂(g)의 생성 엔탈피는 각각 -87 kJ/mol과 0이다.
2HOF(g) → 2HF(g) + O₂(g) ΔH=a kJ
[표] 결합 / 결합 에너지(kJ/mol)
H-H / 436
F-F / x
H-F / 570
이 자료로부터 구한 x는?",a+617,a+530,a-40,a+617+134,a-617+134,2
KSAT_2024_11_수능_화학Ⅱ,12,"[MultiModal] 다음은 A(g)로부터 B(g)가 생성되는 반응의 화학 반응식과 반응 속도식이다. k는 반응 속도 상수이다.
A(g) → 2B(g) v=k[A]
표는 온도 T에서 부피가 같은 진공 강철 용기 I과 II에 A(g)를 각각 넣고 반응시킬 때, 반응 시간(t)에 따른 [B]를 나타낸 자료이다.
[표] 용기 / 반응 전 A(g)의 양(mol) / [B] (M) t=1min, t=2min, t=3min
I / 4n / 8a / 14a
II / X / 3a
I에서 0~2min 동안 A(g)의 평균 반응 속도 / II에서 2min~3min 동안 A(g)의 평균 반응 속도 는? (단, 온도는 T로 일정하다.)",1/4,2/6,3/8,4/12,5/24,4
KSAT_2024_11_수능_화학Ⅱ,13,"[MultiModal] 표는 A(aq) (가)와 (나)에 대한 자료이다.
[표] 수용액 / 농도 / 부피(mL) / 밀도(g/mL)
(가) / 0.1 M / 100 / 1.0
(나) / 2.5 m / x / 1.1
(가)와 (나)를 모두 혼합한 후, 물 y g을 추가하여 만든 수용액의 퍼센트 농도는 5%이다. A의 화학식량은 100이다.
x는? (단, 온도는 25℃로 일정하다.)",40,60,80,100,120,4
KSAT_2024_11_수능_화학Ⅱ,16,"[MultiModal] 표는 A(aq)과 B(aq)에 대한 자료이다. t℃에서 물의 증기 압력은 P atm이다. 물, A, B의 분자량은 각각 18, MA, MB이다.
[표] 수용액 / 물의 질량(kg) / 용질의 질량(g) / 퍼센트 농도(%) / 1 atm에서의 끓는점 오름(℃) / t℃에서의 증기 압력(atm)
A(aq) / 1 / 20 / 4k / / 500P/503P
B(aq) / 1 / 900 / 409 / 3k / 
MA-MB는? (단, A와 B는 비휘발성, 비전해질이고, 수용액은 라울 법칙을 따른다.)",20,30,60,90,120,2
KSAT_2024_11_수능_화학Ⅱ,18,"[MultiModal] 다음은 A(g)로부터 B(g)가 생성되는 반응의 화학 반응식과 농도로 정의되는 평형 상수(K)이다.
2A(g) ⇌ B(g) K
표는 실린더 속에 A(g)와 B(g)가 들어 있는 초기 상태, 초기 상태에서 반응이 일어나 도달한 평형 I, I에서 온도를 변화시켜 도달한 평형 II에 대한 자료이다.
[표] 상태 / 실린더 속 기체의 밀도(상댓값) / 온도(K) / B(g)의 질량(g) / A(g)의 질량(g) / K
초기 / / T / 14 / / K
I / 3 / T / X / / K₁
II / 2 / T/2 / 3 / / K₂
X / (K₂/K₁)는? (단, 실린더 속 기체의 압력은 P atm으로 일정하다.)",24,32,40,48,56,4
KSAT_2024_11_수능_화학Ⅱ,20,"[MultiModal] 다음은 A(g)로부터 B(g)와 C(g)가 생성되는 반응의 화학 반응식과 반응 속도식이다. k는 반응 속도 상수이다.
A(g) → B(g) + C(g) v=k[A]
표는 부피가 같은 2개의 강철 용기에 물질의 종류와 양을 달리하여 넣고 반응시킨 실험 (가)와 (나)에 대한 자료이다. (가)와 (나)의 온도는 각각 T K와 T K로 일정하다. t=2min일 때, (가)에서 B(g)의 부분 압력 / (나)에서 A(g)의 부분 압력 = 3이다.
[표] 실험 / 종류 / 전체 양(mol) / B(g)의 양(mol) + C(g)의 양(mol) / A(g)의 양(mol) t=0, t=2min, t=4min, t=6min
(가) / A(g) / 5n / 0, a, 7a
(나) / A(g), B(g) / 6n / b, 10b, 466
t=4min일 때, (가)에서 C(g)의 부분 압력 / (나)에서 C(g)의 부분 압력 은? (단, 역반응은 일어나지 않는다.)",6/5,5/4,4/3,3/2,5/3,1
KSAT_2022_09_고3_화학Ⅱ,1,"다음은 고체 X에 대한 설명이다.
C₂H₄(g)과 H₂(g)가 반응하여 C₂H₆(g)이 생성되는 반응에서 정촉매인 고체 X를 사용하면, 동일한 조건에서 이 반응에 X를 사용하지 않은 경우보다 반응의 (가) 가 감소하여 (나) 가 증가한다.
다음 중 (가)와 (나)로 가장 적절한 것은?","① 활성화 에너지, 반응 속도","② 반응 엔탈피, 활성화 에너지","③ 반응 속도, 온도","④ 반응 속도, 반응 엔탈피","⑤ 온도, 반응 속도",3
KSAT_2022_09_고3_화학Ⅱ,4,"다음은 25℃, 1atm에서 N₂O(g)가 분해되는 반응의 열화학 반응식이다.
2N₂O(g) → 2N₂(g) + O₂(g) △H = α
25℃, 1 atm에서 N₂(g) 28g과 O₂(g) 16g이 반응하여 N₂O(g) 44g이 생성되는 반응의 반응 엔탈피(△H)는? (단, N₂, O₂, N₂O의 화학식량은 각각 28, 32, 44이다.)",① -2α,② -α,③ -α/2,④ α/2,⑤ α,3
KSAT_2022_09_고3_화학Ⅱ,6,"다음은 A(g)로부터 B(g)와 C(g)가 생성되는 반응의 화학 반응식이다.
2A(g) → 2B(g) + C(g)
표는 강철 용기에 A(g)와 C(g)를 넣은 후 이 반응이 진행될 때, C의 질량/전체 질량을 반응 시간에 따라 나타낸 것이다.
0~20min 동안의 평균 반응 속도 / 0~10min 동안의 평균 반응 속도는? (단, 온도는 일정하다.)",① 3/2,② 2/3,③ 3/4,④ 2/3,⑤ 3/4,4
KSAT_2022_09_고3_화학Ⅱ,9,"표는 A(g)와 B(g)에 대한 자료이다.
A(g) a g과 B(g) b g을 혼합한 기체의 압력, 부피, 온도가 각각 4P atm, V L, T K일 때, x는? (단, A와 B는 반응하지 않는다.)",① T/4,② T/2,③ T,④ 2T,⑤ 4T,3
KSAT_2022_09_고3_화학Ⅱ,11,"[MultiModal] 다음은 25℃, 1 atm에서 C₄H₁₀(g)이 분해되어 C₂H₄(g)과 C₂H₆(g)이 생성되는 반응을 구조식으로 나타낸 열화학 반응식과 3가지 결합의 결합 에너지이다.
이 자료로부터 구한 x는?",① a-760,② 2a-696,③ -a+412,④ -a+696,⑤ -a+760,4
KSAT_2022_09_고3_화학Ⅱ,15,"표는 25℃에서 NaA(aq)과 HB(aq)에 대한 자료이다. 25℃에서 HA의 이온화 상수(Ka)는 10⁻¹⁰이다. HB의 이온화 상수(Kb)는 이다.
HB(aq)에서 [HB]/[B⁻] = y일 때, x×y는? (단, 온도는 25℃로 일정하고, 25℃에서 물의 이온화 상수(Kw)는 1×10⁻¹⁴이다.)",① 1/100,② 1/10,③ 1,④ 10,⑤ 100,4
KSAT_2021_09_고3_생명과학Ⅰ,15,"다음은 사람의 유전 형질 (가)와 (나)에 대한 자료이다.
--- ⓐ에게서 나타날 수 있는 표현형의 최대 가짓수는? (단, 돌연변이는 고려하지 않는다.) [3점]
- (가)는 서로 다른 3개의 상염색체에 있는 3쌍의 대립유전자 A와 a, B와 b, D와 d에 의해 결정된다.
- (가)의 표현형은 유전자형에서 대문자로 표시되는 대립유전자의 수에 의해서만 결정되며, 이 대립유전자의 수가 다르면 표현형이 다르다.
- (나)는 대립유전자 E와 e에 의해 결정되며, 유전자형이 다르면 표현형이 다르다. (나)의 유전자는 (가)의 유전자와 서로 다른 상염색체에 있다.
- P와 Q는 (가)의 표현형이 서로 같고, (나)의 표현형이 서로 다르다.
- P와 Q 사이에서 ⓐ가 태어날 때, ⓐ의 표현형이 P와 같을 확률은 9/16이다.
- ⓐ는 유전자형이 AABBDDEE인 사람과 같은 표현형을 가질 수 있다.",5,6,7,10,14,4
KSAT_2023_06_고3_물리학Ⅱ,1,"[MultiModal] 그림은 모눈종이에 힘 F₁, F₂를 나타낸 것이다. F₁+F₂의 크기는?",3N,4N,5N,6N,7N,4
KSAT_2023_06_고3_물리학Ⅱ,2,"다음은 어떤 파동에 대한 설명이다. 블랙홀끼리의 충돌과 같이 질량의 공간적 분포에 큰 변화가 생기면 주위 시공간의 변화가 퍼져 나가는데, 이것을 A라고 한다. 이 파동은 아인슈타인의 B이론으로 설명할 수 있다. A, B로 가장 적절한 것은?","A: 전자기파, B: 특수 상대성","A: 초음파, B: 일반 상대성","A: 초음파, B: 특수 상대성","A: 중력파, B: 일반 상대성","A: 중력파, B: 특수 상대성",4
KSAT_2023_06_고3_물리학Ⅱ,3,"[MultiModal] 그림과 같이 줄의 실험 장치에서 실을 수평 방향으로 크기가 210N인 힘으로 0.2m만큼 잡아 당겼더니 힘이 한 일이 모두 액체의 온도 변화에 사용되어 액체의 온도가 0.1℃만큼 증가하였다. 액체의 질량은 0.1kg이고, 열의 일당량은 4.2J/cal이다. 액체의 비열(cal/kg·℃)은?",1000,1200,1400,1600,1800,1
KSAT_2023_06_고3_물리학Ⅱ,5,"[MultiModal] 다음은 솔레노이드의 특성에 대한 실험이다.
[실험 과정]
(가) 그림과 같이 단위 길이당 도선의 감은 수가 n인 솔레노이드 A를 전원 장치에 연결한다.
(나) 자기장 센서를 솔레노이드 내부의 중앙에 위치하도록 조절한다.
(다) 솔레노이드에 흐르는 전류의 세기에 따른 자기장의 세기를 측정한다.
(라) (가)에서 A를 단위 길이당 도선의 감은 수가 2n인 솔레노이드 B로 바꾸고 (나), (다)를 반복한다.
(마) 전류의 세기에 따른 A, B의 자기장의 세기를 그래프로 나타낸다. 과정 (마)의 그래프로 가장 적절한 것은? [3점]",1번 그래프,2번 그래프,3번 그래프,4번 그래프,5번 그래프,2
KSAT_2023_06_고3_물리학Ⅱ,6,"[MultiModal] 그림 (가)와 같이 길이가 같은 동일한 재질의 원통형 금속 막대 X, Y를 전원 장치에 연결하여 회로를 구성하였다. 단면적은 X가 Y의 2배이다. 그림 (나)는 전원 장치의 전압에 따라 Y에 흐르는 전류의 세기를 나타낸 것이다. 전원 장치의 전압이 6V일 때, X의 소비 전력은?",4W,6W,8W,10W,12W,5
KSAT_2023_06_고3_물리학Ⅱ,7,[MultiModal] 그림과 같이 저항값이 R인 저항 6개와 전압이 V인 전원으로 회로를 구성하였다. 회로상의 점 p에 흐르는 전류의 세기는?,4V/11R,5V/11R,6V/11R,7V/11R,8V/11R,1
KSAT_2024_09_고3_물리학Ⅰ,1,"[MultiModal] 그림은 가시광선, 마이크로파, X선을 분류하는 과정을 나타낸 것이다.
A, B, C에 해당하는 전자기파로 옳은 것은?","A: X선, B: 마이크로파, C: 가시광선","A: X선, B: 가시광선, C: 마이크로파","A: 마이크로파, B: X선, C: 가시광선","A: 마이크로파, B: 가시광선, C: X선","A: 가시광선, B: X선, C: 마이크로파",1
KSAT_2024_09_고3_물리학Ⅰ,3,"[MultiModal] 그림은 수소 원자에서 방출되는 빛의 스펙트럼과 보어의 수소 원자 모형에 대한 학생 A, B, C의 대화를 나타낸 것이다. 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,C,"A, B","B, C","A, B, C",5
KSAT_2024_09_고3_물리학Ⅰ,5,"[MultiModal] 그림 (가)와 (나)는 같은 속력으로 진행하는 파동 A와 B의 어느 지점에서의 변위를 각각 시간에 따라 나타낸 것이다. A, B의 파장을 각각 λA, λB라 할 때, λA/λB는?",1/3,2/3,1,3/2,5/3,2
